SOCcode,JobName,JobFamily,isBright,isGreen,JobZone,MedianSalary,JobForecast,ChanceAuto,WageGroup
29-9011.00,Occupational Health and Safety Specialists,Healthcare Practitioners and Technical,FALSE,TRUE,4,73020,6300,17,
29-9012.00,Occupational Health and Safety Technicians,Healthcare Practitioners and Technical,TRUE,TRUE,3,50780,1300,25,
29-1122.00,Occupational Therapists,Healthcare Practitioners and Technical,TRUE,FALSE,5,84270,10500,0.4,
31-2012.00,Occupational Therapy Aides,Healthcare Support,TRUE,FALSE,3,28160,1100,27,
31-2011.00,Occupational Therapy Assistants,Healthcare Support,TRUE,FALSE,3,60220,7000,3,
43-9199.00,"Office and Administrative Support Workers, All Other",Office and Administrative Support,FALSE,FALSE,-1,34850,28600,-1,
43-9061.00,"Office Clerks, General",Office and Administrative Support,TRUE,FALSE,2,32730,360400,96,
43-9071.00,"Office Machine Operators, Except Computer",Office and Administrative Support,FALSE,FALSE,2,32790,5300,92,
13-1199.06,Online Merchants,Business and Financial Operations,TRUE,FALSE,4,70530,119600,-1,"Business Operations Specialists, All Other"
47-2073.00,Operating Engineers and Other Construction Equipment Operators,Construction and Extraction,TRUE,TRUE,2,47810,52500,95,
15-2031.00,Operations Research Analysts,Computer and Mathematical,TRUE,FALSE,5,83390,10900,4,
51-9083.00,Ophthalmic Laboratory Technicians,Production,TRUE,FALSE,2,31830,4100,97,
29-2057.00,Ophthalmic Medical Technicians,Healthcare Practitioners and Technical,TRUE,FALSE,3,36530,5600,-1,
29-2099.05,Ophthalmic Medical Technologists,Healthcare Practitioners and Technical,TRUE,FALSE,3,42920,11700,-1,"Health Technologists and Technicians, All Other"
29-1069.06,Ophthalmologists,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
29-2081.00,"Opticians, Dispensing",Healthcare Practitioners and Technical,TRUE,FALSE,3,37010,6600,71,
29-1041.00,Optometrists,Healthcare Practitioners and Technical,TRUE,FALSE,5,111790,1700,14,
29-1022.00,Oral and Maxillofacial Surgeons,Healthcare Practitioners and Technical,TRUE,FALSE,5,208000,200,0.4,
43-4151.00,Order Clerks,Office and Administrative Support,FALSE,FALSE,2,33460,19100,98,
43-5081.04,"Order Fillers, Wholesale and Retail Sales",Office and Administrative Support,TRUE,FALSE,2,25700,279500,-1,Stock Clerks and Order Fillers
31-1015.00,Orderlies,Healthcare Support,FALSE,FALSE,2,28060,6100,-1,
29-1023.00,Orthodontists,Healthcare Practitioners and Technical,TRUE,FALSE,5,208000,300,2,
29-1199.05,Orthoptists,Healthcare Practitioners and Technical,TRUE,FALSE,5,73960,3400,-1,"Health Diagnosing and Treating Practitioners, All Other"
29-2091.00,Orthotists and Prosthetists,Healthcare Practitioners and Technical,TRUE,FALSE,5,69120,900,0.4,
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,"Installation, Maintenance, and Repair",FALSE,FALSE,2,35400,3800,93,
51-9111.00,Packaging and Filling Machine Operators and Tenders,Production,FALSE,FALSE,2,30160,46700,98,
53-7064.00,"Packers and Packagers, Hand",Transportation and Material Moving,FALSE,FALSE,2,24580,93000,38,
47-2141.00,"Painters, Construction and Maintenance",Construction and Extraction,FALSE,FALSE,2,38940,41400,75,
51-9122.00,"Painters, Transportation Equipment",Production,FALSE,FALSE,2,42280,6700,69,
51-9123.00,"Painting, Coating, and Decorating Workers",Production,FALSE,FALSE,1,31050,1400,92,
51-9196.00,"Paper Goods Machine Setters, Operators, and Tenders",Production,FALSE,FALSE,2,38730,9300,67,
47-2142.00,Paperhangers,Construction and Extraction,FALSE,FALSE,2,38090,500,87,
23-2011.00,Paralegals and Legal Assistants,Legal,TRUE,FALSE,3,50940,40400,94,
19-1031.03,Park Naturalists,"Life, Physical, and Social Science",FALSE,FALSE,4,61310,2600,-1,Conservation Scientists
33-3041.00,Parking Enforcement Workers,Protective Service,FALSE,FALSE,2,39840,200,84,
53-6021.00,Parking Lot Attendants,Transportation and Material Moving,FALSE,FALSE,2,23870,23000,87,
41-2022.00,Parts Salespersons,Sales and Related,FALSE,FALSE,2,30430,30500,98,
29-1069.07,Pathologists,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
43-4051.03,Patient Representatives,Office and Administrative Support,TRUE,FALSE,4,33750,387600,-1,Customer Service Representatives
51-4062.00,"Patternmakers, Metal and Plastic",Production,FALSE,FALSE,3,45840,200,90,
51-7032.00,"Patternmakers, Wood",Production,FALSE,FALSE,3,60940,200,91,
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",Construction and Extraction,TRUE,FALSE,2,39780,6700,83,
43-3051.00,Payroll and Timekeeping Clerks,Office and Administrative Support,FALSE,FALSE,2,45050,15800,97,
29-1065.00,"Pediatricians, General",Healthcare Practitioners and Technical,FALSE,FALSE,5,170560,1000,-1,
39-9021.00,Personal Care Aides,Personal Care and Service,TRUE,FALSE,2,24020,486900,74,
39-9099.00,"Personal Care and Service Workers, All Other",Personal Care and Service,TRUE,FALSE,-1,26180,18100,-1,
13-2052.00,Personal Financial Advisors,Business and Financial Operations,TRUE,TRUE,4,88890,23200,58,
37-2021.00,Pest Control Workers,Building and Grounds Cleaning and Maintenance,TRUE,FALSE,2,35610,12600,66,
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",Building and Grounds Cleaning and Maintenance,TRUE,FALSE,2,35320,5000,97,
17-2171.00,Petroleum Engineers,Architecture and Engineering,FALSE,FALSE,4,137170,2500,16,
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Production,FALSE,FALSE,2,70860,4300,71,
29-1051.00,Pharmacists,Healthcare Practitioners and Technical,FALSE,FALSE,5,126120,14100,1.2,
31-9095.00,Pharmacy Aides,Healthcare Support,FALSE,FALSE,2,26450,4000,72,
29-2052.00,Pharmacy Technicians,Healthcare Practitioners and Technical,TRUE,FALSE,3,32700,38300,92,
25-1126.00,"Philosophy and Religion Teachers, Postsecondary","Education, Training, and Library",TRUE,FALSE,5,71890,3100,-1,
31-9097.00,Phlebotomists,Healthcare Support,TRUE,FALSE,3,34480,18100,-1,
27-4021.00,Photographers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,3,34000,11800,2,
51-9151.00,Photographic Process Workers and Processing Machine Operators,Production,FALSE,FALSE,2,29180,2000,99,
17-2199.07,Photonics Engineers,Architecture and Engineering,FALSE,TRUE,4,96980,11700,-1,"Engineers, All Other"
17-3029.08,Photonics Technicians,Architecture and Engineering,FALSE,TRUE,3,63200,8800,-1,"Engineering Technicians, Except Drafters, All Other"
29-1069.08,Physical Medicine and Rehabilitation Physicians,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
19-2099.00,"Physical Scientists, All Other","Life, Physical, and Social Science",FALSE,FALSE,-1,107230,1900,43,
31-2022.00,Physical Therapist Aides,Healthcare Support,TRUE,FALSE,2,26240,8000,61,
31-2021.00,Physical Therapist Assistants,Healthcare Support,TRUE,FALSE,3,58040,16500,1.8,
29-1123.00,Physical Therapists,Healthcare Practitioners and Technical,TRUE,FALSE,5,87930,16900,2,
29-1071.00,Physician Assistants,Healthcare Practitioners and Technical,TRUE,FALSE,5,108610,11500,14,
29-1069.00,"Physicians and Surgeons, All Other",Healthcare Practitioners and Technical,TRUE,FALSE,-1,200890,16500,-1,
19-2012.00,Physicists,"Life, Physical, and Social Science",TRUE,FALSE,5,120950,1800,10,
25-1054.00,"Physics Teachers, Postsecondary","Education, Training, and Library",TRUE,FALSE,5,90800,1600,-1,
47-2072.00,Pile-Driver Operators,Construction and Extraction,TRUE,FALSE,2,58680,500,82,
53-5021.03,"Pilots, Ship",Transportation and Material Moving,FALSE,FALSE,3,69180,3600,-1,"Captains, Mates, and Pilots of Water Vessels"
47-2152.01,Pipe Fitters and Steamfitters,Construction and Extraction,TRUE,TRUE,3,53910,66100,-1,"Plumbers, Pipefitters, and Steamfitters"
47-2151.00,Pipelayers,Construction and Extraction,TRUE,FALSE,2,38560,5500,62,
51-8099.00,"Plant and System Operators, All Other",Production,FALSE,FALSE,-1,57100,1400,86,
47-2161.00,Plasterers and Stucco Masons,Construction and Extraction,FALSE,FALSE,1,43540,2700,84,
51-4193.00,"Plating and Coating Machine Setters, Operators, and Tenders, Metal and Plastic",Production,FALSE,FALSE,2,32420,3600,-1,
47-2152.02,Plumbers,Construction and Extraction,TRUE,TRUE,3,53910,66100,-1,"Plumbers, Pipefitters, and Steamfitters"
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",Construction and Extraction,TRUE,FALSE,-1,53910,66100,35,
29-1081.00,Podiatrists,Healthcare Practitioners and Technical,FALSE,FALSE,5,129550,700,0.5,
27-3043.05,"Poets, Lyricists and Creative Writers","Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,62170,12800,-1,Writers and Authors
33-3051.00,Police and Sheriff's Patrol Officers,Protective Service,FALSE,FALSE,-1,61380,52900,-1,
33-3021.01,Police Detectives,Protective Service,FALSE,FALSE,3,81920,7500,-1,Detectives and Criminal Investigators
33-3021.02,Police Identification and Records Officers,Protective Service,FALSE,FALSE,3,81920,7500,-1,Detectives and Criminal Investigators
33-3051.01,Police Patrol Officers,Protective Service,FALSE,FALSE,3,61380,52900,-1,Police and Sheriff's Patrol Officers
43-5031.00,"Police, Fire, and Ambulance Dispatchers",Office and Administrative Support,FALSE,FALSE,2,40660,10100,49,
25-1065.00,"Political Science Teachers, Postsecondary","Education, Training, and Library",TRUE,FALSE,5,83370,1900,-1,
19-3094.00,Political Scientists,"Life, Physical, and Social Science",FALSE,FALSE,5,117570,800,4,
43-5051.00,Postal Service Clerks,Office and Administrative Support,FALSE,FALSE,2,55280,3700,95,
43-5052.00,Postal Service Mail Carriers,Office and Administrative Support,FALSE,FALSE,2,55210,15500,68,
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",Office and Administrative Support,FALSE,FALSE,2,58770,4900,-1,
11-9131.00,Postmasters and Mail Superintendents,Management,FALSE,FALSE,2,75970,500,75,
25-1199.00,"Postsecondary Teachers, All Other","Education, Training, and Library",FALSE,FALSE,-1,65660,19900,-1,
51-9195.05,"Potters, Manufacturing",Production,FALSE,FALSE,3,33340,5300,-1,"Molders, Shapers, and Casters, Except Metal and Plastic"
51-4052.00,"Pourers and Casters, Metal",Production,FALSE,FALSE,2,37730,700,87,
51-8012.00,Power Distributors and Dispatchers,Production,FALSE,TRUE,3,86410,1000,64,
51-8013.00,Power Plant Operators,Production,FALSE,TRUE,2,79610,3000,85,
51-9071.07,Precious Metal Workers,Production,FALSE,FALSE,3,39440,4400,-1,Jewelers and Precious Stone and Metal Workers
19-4099.02,Precision Agriculture Technicians,"Life, Physical, and Social Science",TRUE,TRUE,4,49670,9400,-1,"Life, Physical, and Social Science Technicians, All Other"
49-9069.00,"Precision Instrument and Equipment Repairers, All Other","Installation, Maintenance, and Repair",FALSE,FALSE,-1,57610,1300,-1,
51-5111.00,Prepress Technicians and Workers,Production,FALSE,FALSE,3,40410,2700,97,
25-2011.00,"Preschool Teachers, Except Special Education","Education, Training, and Library",TRUE,FALSE,3,29780,58100,0.7,
51-6021.00,"Pressers, Textile, Garment, and Related Materials",Production,FALSE,FALSE,1,23350,3300,81,
29-1069.09,Preventive Medicine Physicians,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
51-5113.00,Print Binding and Finishing Workers,Production,FALSE,FALSE,2,32890,5300,95,
51-5112.00,Printing Press Operators,Production,FALSE,FALSE,3,36220,15800,83,
33-9021.00,Private Detectives and Investigators,Protective Service,TRUE,FALSE,3,50090,3300,31,
21-1092.00,Probation Officers and Correctional Treatment Specialists,Community and Social Service,FALSE,FALSE,4,53020,8200,25,
43-3061.00,Procurement Clerks,Office and Administrative Support,FALSE,FALSE,3,42670,6700,98,
27-2012.01,Producers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,71680,16000,-1,Producers and Directors
27-2012.00,Producers and Directors,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,-1,71680,16000,2,
17-2111.03,Product Safety Engineers,Architecture and Engineering,FALSE,FALSE,4,89130,2000,-1,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors"
51-9199.00,"Production Workers, All Other",Production,FALSE,FALSE,-1,30170,29100,92,
43-5061.00,"Production, Planning, and Expediting Clerks",Office and Administrative Support,FALSE,TRUE,3,47580,39700,88,
27-2012.03,Program Directors,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,71680,16000,-1,Producers and Directors
43-9081.00,Proofreaders and Copy Markers,Office and Administrative Support,FALSE,FALSE,4,39140,2100,84,
11-9141.00,"Property, Real Estate, and Community Association Managers",Management,TRUE,FALSE,4,58340,31600,81,
29-1024.00,Prosthodontists,Healthcare Practitioners and Technical,TRUE,FALSE,5,176540,0,6,
33-9099.00,"Protective Service Workers, All Other",Protective Service,FALSE,FALSE,-1,30720,35400,-1,
31-1013.00,Psychiatric Aides,Healthcare Support,TRUE,FALSE,2,29180,8000,47,
29-2053.00,Psychiatric Technicians,Healthcare Practitioners and Technical,TRUE,FALSE,3,32870,7500,4,
29-1066.00,Psychiatrists,Healthcare Practitioners and Technical,TRUE,FALSE,5,208000,1400,-1,
19-3039.00,"Psychologists, All Other","Life, Physical, and Social Science",TRUE,FALSE,-1,100770,1600,0.4,
25-1066.00,"Psychology Teachers, Postsecondary","Education, Training, and Library",TRUE,FALSE,5,76710,4800,-1,
27-3012.00,Public Address System and Other Announcers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,2,27720,1200,72,
11-2031.00,Public Relations and Fundraising Managers,Management,TRUE,FALSE,4,114800,7800,1.5,
27-3031.00,Public Relations Specialists,"Arts, Design, Entertainment, Sports, and Media",FALSE,TRUE,4,60000,30700,18,
53-7072.00,"Pump Operators, Except Wellhead Pumpers",Transportation and Material Moving,TRUE,FALSE,2,44380,1600,90,
13-1023.00,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",Business and Financial Operations,FALSE,FALSE,4,62750,40200,77,Buyers and Purchasing Agents
11-3061.00,Purchasing Managers,Management,FALSE,FALSE,4,118940,6400,3,
19-4099.01,Quality Control Analysts,"Life, Physical, and Social Science",TRUE,FALSE,3,49670,9400,-1,"Life, Physical, and Social Science Technicians, All Other"
11-3051.01,Quality Control Systems Managers,Management,FALSE,FALSE,4,103380,13800,-1,Industrial Production Managers
29-1124.00,Radiation Therapists,Healthcare Practitioners and Technical,TRUE,FALSE,3,82330,1100,34,
27-3011.00,Radio and Television Announcers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,4,33220,4000,10,
17-2072.01,Radio Frequency Identification Device Specialists,Architecture and Engineering,FALSE,FALSE,4,102700,9000,-1,"Electronics Engineers, Except Computer"
49-2021.01,Radio Mechanics,"Installation, Maintenance, and Repair",FALSE,FALSE,3,54890,1600,-1,"Radio, Cellular, and Tower Equipment Installers and Repairers"
27-4013.00,Radio Operators,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,3,42220,100,98,
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers","Installation, Maintenance, and Repair",FALSE,FALSE,3,54890,1600,-1,
29-2099.06,Radiologic Technicians,Healthcare Practitioners and Technical,TRUE,FALSE,3,42920,11700,-1,"Health Technologists and Technicians, All Other"
29-2034.00,Radiologic Technologists,Healthcare Practitioners and Technical,TRUE,FALSE,3,59520,14000,-1,
29-1069.10,Radiologists,Healthcare Practitioners and Technical,TRUE,FALSE,5,200890,16500,-1,"Physicians and Surgeons, All Other"
49-3043.00,Rail Car Repairers,"Installation, Maintenance, and Repair",FALSE,FALSE,2,56220,2600,88,
53-4099.00,"Rail Transportation Workers, All Other",Transportation and Material Moving,FALSE,FALSE,-1,55410,300,-1,
53-4013.00,"Rail Yard Engineers, Dinkey Operators, and Hostlers",Transportation and Material Moving,FALSE,FALSE,2,52630,500,91,
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,Construction and Extraction,TRUE,TRUE,2,56930,1600,89,
53-4021.00,"Railroad Brake, Signal, and Switch Operators",Transportation and Material Moving,FALSE,FALSE,2,57260,1200,83,
53-4031.00,Railroad Conductors and Yardmasters,Transportation and Material Moving,FALSE,TRUE,2,62930,3700,83,
19-1031.02,Range Managers,"Life, Physical, and Social Science",FALSE,FALSE,4,61310,2600,-1,Conservation Scientists
41-9021.00,Real Estate Brokers,Sales and Related,TRUE,FALSE,4,58210,10100,97,
41-9022.00,Real Estate Sales Agents,Sales and Related,TRUE,FALSE,3,48690,38900,86,
43-4171.00,Receptionists and Information Clerks,Office and Administrative Support,TRUE,FALSE,2,29140,157900,96,
25-1193.00,"Recreation and Fitness Studies Teachers, Postsecondary","Education, Training, and Library",FALSE,FALSE,5,62620,1800,-1,
39-9032.00,Recreation Workers,Personal Care and Service,TRUE,FALSE,4,25060,74000,0.6,
29-1125.00,Recreational Therapists,Healthcare Practitioners and Technical,TRUE,FALSE,4,47860,1100,0.3,
49-3092.00,Recreational Vehicle Service Technicians,"Installation, Maintenance, and Repair",TRUE,FALSE,2,38160,2000,59,
51-9199.01,Recycling and Reclamation Workers,Production,FALSE,TRUE,2,30170,29100,-1,"Production Workers, All Other"
53-1021.01,Recycling Coordinators,Transportation and Material Moving,FALSE,TRUE,2,55470,48900,-1,Supervisors of Transportation and Material Moving Workers
49-9045.00,"Refractory Materials Repairers, Except Brickmasons","Installation, Maintenance, and Repair",FALSE,FALSE,2,52190,100,82,
49-9021.02,Refrigeration Mechanics and Installers,"Installation, Maintenance, and Repair",TRUE,TRUE,3,47610,42800,-1,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers"
53-7081.00,Refuse and Recyclable Material Collectors,Transportation and Material Moving,TRUE,TRUE,2,37260,20200,93,
29-1141.00,Registered Nurses,Healthcare Practitioners and Technical,TRUE,FALSE,3,71730,210400,0.9,
11-9199.01,Regulatory Affairs Managers,Management,FALSE,TRUE,4,107480,91300,-1,"Managers, All Other"
13-1041.07,Regulatory Affairs Specialists,Business and Financial Operations,FALSE,TRUE,4,68860,30700,-1,Compliance Officers
21-1015.00,Rehabilitation Counselors,Community and Social Service,TRUE,FALSE,5,35630,14000,0.9,
47-2171.00,Reinforcing Iron and Rebar Workers,Construction and Extraction,TRUE,FALSE,2,48320,2500,90,
21-2099.00,"Religious Workers, All Other",Community and Social Service,FALSE,FALSE,-1,29820,8300,-1,
19-2099.01,Remote Sensing Scientists and Technologists,"Life, Physical, and Social Science",FALSE,TRUE,5,107230,1900,-1,"Physical Scientists, All Other"
19-4099.03,Remote Sensing Technicians,"Life, Physical, and Social Science",TRUE,TRUE,4,49670,9400,-1,"Life, Physical, and Social Science Technicians, All Other"
27-3022.00,Reporters and Correspondents,"Arts, Design, Entertainment, Sports, and Media",FALSE,TRUE,4,41260,4400,11,
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,Office and Administrative Support,FALSE,FALSE,2,37220,15800,61,
39-9041.00,Residential Advisors,Personal Care and Service,TRUE,FALSE,3,27860,20000,6,
29-1126.00,Respiratory Therapists,Healthcare Practitioners and Technical,TRUE,FALSE,3,60280,10600,7,
29-2054.00,Respiratory Therapy Technicians,Healthcare Practitioners and Technical,FALSE,FALSE,3,51210,0,10,
33-9099.02,Retail Loss Prevention Specialists,Protective Service,FALSE,FALSE,2,30720,35400,-1,"Protective Service Workers, All Other"
41-2031.00,Retail Salespersons,Sales and Related,TRUE,FALSE,2,24200,641300,92,
49-9096.00,Riggers,"Installation, Maintenance, and Repair",FALSE,FALSE,2,50370,2300,89,
13-2099.02,Risk Management Specialists,Business and Financial Operations,FALSE,TRUE,4,70280,13700,-1,"Financial Specialists, All Other"
17-2199.08,Robotics Engineers,Architecture and Engineering,FALSE,TRUE,4,96980,11700,-1,"Engineers, All Other"
17-3024.01,Robotics Technicians,Architecture and Engineering,FALSE,TRUE,3,57790,1400,-1,Electro-Mechanical Technicians
47-5051.00,"Rock Splitters, Quarry",Construction and Extraction,FALSE,FALSE,1,34750,700,96,
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",Production,FALSE,FALSE,2,38650,2100,83,
47-5061.00,"Roof Bolters, Mining",Construction and Extraction,FALSE,FALSE,2,58650,400,49,
47-2181.00,Roofers,Construction and Extraction,TRUE,TRUE,2,39970,19500,90,
47-5012.00,"Rotary Drill Operators, Oil and Gas",Construction and Extraction,TRUE,FALSE,2,53800,3200,53,
47-2031.02,Rough Carpenters,Construction and Extraction,TRUE,TRUE,2,46590,116300,-1,Carpenters
47-5071.00,"Roustabouts, Oil and Gas",Construction and Extraction,TRUE,FALSE,1,37580,9100,68,
53-5011.00,Sailors and Marine Oilers,Transportation and Material Moving,FALSE,FALSE,2,40900,4000,83,
41-3031.02,"Sales Agents, Financial Services",Sales and Related,FALSE,FALSE,3,64120,44600,-1,"Securities, Commodities, and Financial Services Sales Agents"
41-3031.01,"Sales Agents, Securities and Commodities",Sales and Related,FALSE,FALSE,4,64120,44600,-1,"Securities, Commodities, and Financial Services Sales Agents"
41-9099.00,"Sales and Related Workers, All Other",Sales and Related,FALSE,FALSE,-1,33220,14900,-1,
41-9031.00,Sales Engineers,Sales and Related,FALSE,FALSE,4,101420,7900,0.4,
11-2022.00,Sales Managers,Management,FALSE,FALSE,4,124220,39000,1.3,
41-3099.00,"Sales Representatives, Services, All Other",Sales and Related,TRUE,FALSE,-1,54550,146800,-1,
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",Sales and Related,TRUE,FALSE,4,58510,151100,-1,
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",Sales and Related,FALSE,TRUE,4,79680,36000,-1,
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",Production,FALSE,FALSE,2,29500,6200,86,
19-3031.01,School Psychologists,"Life, Physical, and Social Science",TRUE,FALSE,5,76990,14600,-1,"Clinical, Counseling, and School Psychologists"
15-1199.10,Search Marketing Strategists,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other"
25-2031.00,"Secondary School Teachers, Except Special and Career/Technical Education","Education, Training, and Library",FALSE,FALSE,4,60320,80300,-1,
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Office and Administrative Support,TRUE,FALSE,2,36630,233500,-1,
41-3031.03,Securities and Commodities Traders,Sales and Related,FALSE,TRUE,4,64120,44600,-1,"Securities, Commodities, and Financial Services Sales Agents"
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",Sales and Related,FALSE,FALSE,-1,64120,44600,1.6,
49-2098.00,Security and Fire Alarm Systems Installers,"Installation, Maintenance, and Repair",TRUE,FALSE,3,47190,10500,82,
33-9032.00,Security Guards,Protective Service,TRUE,FALSE,2,28490,153800,84,
13-1199.02,Security Management Specialists,Business and Financial Operations,TRUE,FALSE,4,70530,119600,-1,"Business Operations Specialists, All Other"
11-9199.07,Security Managers,Management,FALSE,FALSE,4,107480,91300,-1,"Managers, All Other"
47-4091.00,Segmental Pavers,Construction and Extraction,TRUE,FALSE,2,38860,4900,83,Miscellaneous Construction and Related Workers
25-3021.00,Self-Enrichment Education Teachers,"Education, Training, and Library",TRUE,FALSE,3,38720,49000,13,
51-9141.00,Semiconductor Processors,Production,FALSE,FALSE,2,37270,2800,88,
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",Production,FALSE,TRUE,2,40810,6100,-1,
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,Construction and Extraction,TRUE,FALSE,1,38970,4000,83,
47-5013.00,"Service Unit Operators, Oil, Gas, and Mining",Construction and Extraction,TRUE,TRUE,2,47860,8700,93,
27-1027.00,Set and Exhibit Designers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,5,54270,1500,0.6,
51-6051.00,"Sewers, Hand",Production,FALSE,FALSE,2,28650,1000,99,
51-6031.00,Sewing Machine Operators,Production,FALSE,FALSE,1,25030,14200,89,
39-5093.00,Shampooers,Personal Care and Service,TRUE,FALSE,2,21640,2500,79,
47-2211.00,Sheet Metal Workers,Construction and Extraction,TRUE,TRUE,2,48460,17300,82,
33-3051.03,Sheriffs and Deputy Sheriffs,Protective Service,FALSE,FALSE,3,61380,52900,-1,Police and Sheriff's Patrol Officers
53-5021.01,Ship and Boat Captains,Transportation and Material Moving,FALSE,FALSE,3,69180,3600,-1,"Captains, Mates, and Pilots of Water Vessels"
53-5031.00,Ship Engineers,Transportation and Material Moving,FALSE,FALSE,3,71130,1100,4,
43-5071.00,"Shipping, Receiving, and Traffic Clerks",Office and Administrative Support,FALSE,TRUE,2,33030,64800,98,
51-6041.00,Shoe and Leather Workers and Repairers,Production,FALSE,FALSE,2,28840,1400,52,
51-6042.00,Shoe Machine Operators and Tenders,Production,FALSE,FALSE,2,30430,500,97,
49-9097.00,Signal and Track Switch Repairers,"Installation, Maintenance, and Repair",FALSE,FALSE,3,70490,900,90,
27-2042.01,Singers,"Arts, Design, Entertainment, Sports, and Media",FALSE,FALSE,3,28.15,22400,-1,Musicians and Singers
39-5094.00,Skincare Specialists,Personal Care and Service,TRUE,FALSE,3,31290,9400,29,
51-3023.00,Slaughterers and Meat Packers,Production,FALSE,FALSE,2,28260,9900,60,
39-1012.00,Slot Supervisors,Personal Care and Service,TRUE,FALSE,2,49420,8800,54,First-Line Supervisors of Gaming Workers
11-9151.00,Social and Community Service Managers,Management,TRUE,FALSE,4,65320,17800,0.7,
21-1093.00,Social and Human Service Assistants,Community and Social Service,TRUE,FALSE,4,33750,57500,13,
19-4061.00,Social Science Research Assistants,"Life, Physical, and Social Science",TRUE,FALSE,4,46640,5300,65,
25-1069.00,"Social Sciences Teachers, Postsecondary, All Other","Education, Training, and Library",FALSE,FALSE,-1,71600,1700,-1,
19-3099.00,"Social Scientists and Related Workers, All Other","Life, Physical, and Social Science",FALSE,FALSE,-1,81340,4800,4,
25-1113.00,"Social Work Teachers, Postsecondary","Education, Training, and Library",TRUE,FALSE,5,68300,1500,-1,
21-1029.00,"Social Workers, All Other",Community and Social Service,FALSE,FALSE,-1,63140,6600,-1,
19-3041.00,Sociologists,"Life, Physical, and Social Science",TRUE,FALSE,5,82050,400,6,
25-1067.00,"Sociology Teachers, Postsecondary","Education, Training, and Library",FALSE,FALSE,5,74140,1600,-1,
15-1132.00,"Software Developers, Applications",Computer and Mathematical,TRUE,FALSE,4,103620,99200,4,
15-1133.00,"Software Developers, Systems Software",Computer and Mathematical,TRUE,TRUE,4,110000,35400,13,
15-1199.01,Software Quality Assurance Engineers and Testers,Computer and Mathematical,TRUE,FALSE,4,90270,35700,-1,"Computer Occupations, All Other"
19-1013.00,Soil and Plant Scientists,"Life, Physical, and Social Science",TRUE,TRUE,5,63950,2200,2,
19-1031.01,Soil and Water Conservationists,"Life, Physical, and Social Science",FALSE,TRUE,4,61310,2600,-1,Conservation Scientists
47-1011.03,Solar Energy Installation Managers,Construction and Extraction,TRUE,TRUE,3,65230,79400,-1,First-Line Supervisors of Construction Trades and Extraction Workers
17-2199.11,Solar Energy Systems Engineers,Architecture and Engineering,FALSE,TRUE,4,96980,11700,-1,"Engineers, All Other"
47-2231.00,Solar Photovoltaic Installers,Construction and Extraction,TRUE,TRUE,2,42680,2200,-1,
41-4011.07,Solar Sales Representatives and Assessors,Sales and Related,FALSE,TRUE,3,79680,36000,-1,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products"
47-4099.02,Solar Thermal Installers and Technicians,Construction and Extraction,TRUE,TRUE,3,38860,4900,-1,Miscellaneous Construction and Related Workers
